date,ra,case_cnt,death_cnt
2021-08-31,samambaia,41,0
2021-08-31,santa_maria,28,2
2021-08-31,sobradinho,54,2
2021-08-31,sobradinho_ii,7,0
2021-08-31,sudoeste_octogonal,25,0
2021-08-31,sao_sebastiao,18,0
2021-08-31,taguatinga,59,1
2021-08-31,vicente_pires,15,1
2021-08-31,aguas_claras,41,0
2021-09-01,arniqueira,3,0
2021-09-01,brazlandia,8,0
2021-09-01,candangolandia,7,1
2021-09-01,ceilandia,71,3
2021-09-01,cruzeiro,13,0
2021-09-01,fercal,3,0
2021-09-01,gama,48,2
2021-09-01,guara,40,0
2021-09-01,itapoa,5,0
2021-09-01,jardim_botanico,13,1
2021-09-01,lago_norte,24,0
2021-09-01,lago_sul,16,0
2021-09-01,nucleo_bandeirante,5,2
2021-09-01,outros_estados,60,1
2021-09-01,paranoa,5,0
2021-09-01,park_way,4,0
2021-09-01,planaltina,39,1
2021-09-01,plano_piloto,115,6
2021-09-01,por_do_sol,10,0
2021-09-01,recanto_das_emas,24,2
2021-09-01,riacho_fundo,13,0
2021-09-01,riacho_fundo_ii,4,0
2021-09-01,scia,6,0
2021-09-01,samambaia,38,0
2021-09-01,santa_maria,24,2
2021-09-01,sistema_penitenciario,1,0
2021-09-01,sobradinho,56,4
2021-09-01,sobradinho_ii,10,1
2021-09-01,sudoeste_octogonal,22,0
2021-09-01,sao_sebastiao,15,0
2021-09-01,taguatinga,50,1
2021-09-01,varjao,6,0
2021-09-01,vicente_pires,15,0
2021-09-01,aguas_claras,54,0
2021-09-02,arniqueira,5,0
2021-09-02,brazlandia,4,0
2021-09-02,candangolandia,8,1
2021-09-02,ceilandia,70,2
2021-09-02,cruzeiro,6,0
2021-09-02,fercal,3,0
2021-09-02,gama,37,0
2021-09-02,guara,49,0
2021-09-02,itapoa,7,1
2021-09-02,jardim_botanico,11,0
2021-09-02,lago_norte,14,0
2021-09-02,lago_sul,15,0
2021-09-02,nucleo_bandeirante,13,0
2021-09-02,outros_estados,79,0
2021-09-02,paranoa,9,2
2021-09-02,park_way,8,0
2021-09-02,planaltina,40,1
2021-09-02,plano_piloto,114,2
2021-09-02,por_do_sol,6,0
2021-09-02,recanto_das_emas,28,0
2021-09-02,riacho_fundo,8,0
2021-09-02,riacho_fundo_ii,8,0
2021-09-02,scia,11,0
2021-09-02,samambaia,27,1
2021-09-02,santa_maria,21,1
2021-09-02,sobradinho,43,0
2021-09-02,sobradinho_ii,6,0
2021-09-02,sudoeste_octogonal,32,0
2021-09-02,sao_sebastiao,21,0
2021-09-02,taguatinga,52,2
2021-09-02,varjao,4,0
2021-09-02,vicente_pires,8,0
2021-09-02,aguas_claras,50,0
2021-09-03,arniqueira,2,0
2021-09-03,brazlandia,11,0
2021-09-03,candangolandia,2,0
2021-09-03,ceilandia,81,2
2021-09-03,cruzeiro,9,0
2021-09-03,fercal,5,0
2021-09-03,gama,37,0
2021-09-03,guara,37,0
2021-09-03,itapoa,3,0
2021-09-03,jardim_botanico,2,0
2021-09-03,lago_norte,16,0
2021-09-03,lago_sul,25,1
2021-09-03,nucleo_bandeirante,12,0
2021-09-03,outros_estados,99,5
2021-09-03,paranoa,9,0
2021-09-03,park_way,12,0
2021-09-03,planaltina,62,0
2021-09-03,plano_piloto,116,0
2021-09-03,por_do_sol,11,1
2021-09-03,recanto_das_emas,18,1
2021-09-03,riacho_fundo,9,0
2021-09-03,riacho_fundo_ii,12,0
2021-09-03,scia,3,0
2021-09-03,samambaia,35,0
2021-09-03,santa_maria,12,0
2021-09-03,sobradinho,46,1
2021-09-03,sobradinho_ii,10,0
2021-09-03,sudoeste_octogonal,24,1
2021-09-03,sao_sebastiao,20,0
2021-09-03,taguatinga,70,0
2021-09-03,varjao,1,0
2021-09-03,vicente_pires,14,0
2021-09-03,aguas_claras,52,0
2021-09-04,arniqueira,3,1
2021-09-04,brazlandia,4,0
2021-09-04,ceilandia,39,0
2021-09-04,cruzeiro,7,0
2021-09-04,gama,25,2
2021-09-04,guara,30,1
2021-09-04,jardim_botanico,3,0
2021-09-04,lago_norte,5,1
2021-09-04,lago_sul,9,0
2021-09-04,nucleo_bandeirante,6,1
2021-09-04,outros_estados,74,1
2021-09-04,paranoa,9,0
2021-09-04,park_way,4,0
2021-09-04,planaltina,20,1
2021-09-04,plano_piloto,61,1
2021-09-04,por_do_sol,5,0
2021-09-04,recanto_das_emas,14,0
2021-09-04,riacho_fundo,7,0
2021-09-04,riacho_fundo_ii,3,0
2021-09-04,scia,1,0
2021-09-04,samambaia,20,1
2021-09-04,santa_maria,16,0
2021-09-04,sobradinho,29,0
2021-09-04,sobradinho_ii,5,1
2021-09-04,sudoeste_octogonal,12,0
2021-09-04,sao_sebastiao,9,0
2021-09-04,taguatinga,28,1
2021-09-04,varjao,2,0
2021-09-04,vicente_pires,13,0
2021-09-04,aguas_claras,26,0
2021-09-05,arniqueira,2,0
2021-09-05,brazlandia,4,0
2021-09-05,ceilandia,18,2
2021-09-05,cruzeiro,4,1
2021-09-05,gama,21,2
2021-09-05,guara,16,0
2021-09-05,itapoa,1,0
2021-09-05,jardim_botanico,4,0
2021-09-05,lago_norte,5,0
2021-09-05,lago_sul,11,1
2021-09-05,nucleo_bandeirante,3,0
2021-09-05,outros_estados,50,0
2021-09-05,paranoa,7,1
2021-09-05,park_way,4,0
2021-09-05,planaltina,9,0
2021-09-05,plano_piloto,62,2
2021-09-05,por_do_sol,8,0
2021-09-05,recanto_das_emas,10,0
2021-09-05,riacho_fundo,2,0
2021-09-05,riacho_fundo_ii,3,0
2021-09-05,scia,4,0
2021-09-05,samambaia,8,0
2021-09-05,santa_maria,10,1
2021-09-05,sobradinho,12,0
2021-09-05,sobradinho_ii,2,0
2021-09-05,sudoeste_octogonal,15,0
2021-09-05,sao_sebastiao,5,0
2021-09-05,taguatinga,11,1
2021-09-05,varjao,2,0
2021-09-05,vicente_pires,8,0
2021-09-05,aguas_claras,19,0
2021-09-06,arniqueira,1,0
2021-09-06,brazlandia,10,0
2021-09-06,candangolandia,4,0
2021-09-06,ceilandia,58,2
2021-09-06,cruzeiro,10,0
2021-09-06,fercal,3,0
2021-09-06,gama,37,0
2021-09-06,guara,43,1
2021-09-06,itapoa,9,2
2021-09-06,jardim_botanico,5,0
2021-09-06,lago_norte,20,0
2021-09-06,lago_sul,14,0
2021-09-06,nucleo_bandeirante,4,0
2021-09-06,outros_estados,54,1
2021-09-06,paranoa,11,0
2021-09-06,park_way,14,0
2021-09-06,planaltina,22,1
2021-09-06,plano_piloto,85,0
2021-09-06,por_do_sol,5,0
2021-09-06,recanto_das_emas,15,0
2021-09-06,riacho_fundo,9,0
2021-09-06,riacho_fundo_ii,6,0
2021-09-06,scia,6,0
2021-09-06,samambaia,25,2
2021-09-06,santa_maria,15,1
2021-09-06,sistema_penitenciario,1,0
2021-09-06,sobradinho,43,2
2021-09-06,sobradinho_ii,7,0
2021-09-06,sudoeste_octogonal,20,0
2021-09-06,sao_sebastiao,20,0
2021-09-06,taguatinga,50,1
2021-09-06,varjao,1,0
2021-09-06,vicente_pires,17,1
2021-09-06,aguas_claras,47,0
2021-09-07,brazlandia,4,0
2021-09-07,candangolandia,1,0
2021-09-07,ceilandia,26,2
2021-09-07,cruzeiro,1,0
2021-09-07,gama,28,2
2021-09-07,guara,25,0
2021-09-07,itapoa,2,0
2021-09-07,jardim_botanico,1,0
2021-09-07,lago_norte,5,0
2021-09-07,lago_sul,12,0
2021-09-07,nucleo_bandeirante,3,0
2021-09-07,outros_estados,52,2
2021-09-07,paranoa,10,0
2021-09-07,park_way,7,0
2021-09-07,planaltina,37,1
2021-09-07,plano_piloto,58,0
2021-09-07,por_do_sol,1,1
2021-09-07,recanto_das_emas,14,0
2021-09-07,riacho_fundo,4,0
2021-09-07,riacho_fundo_ii,5,1
2021-09-07,scia,3,0
2021-09-07,samambaia,15,0
2021-09-07,santa_maria,9,0
2021-09-07,sistema_penitenciario,1,0
2021-09-07,sobradinho,11,0
2021-09-07,sobradinho_ii,2,0
2021-09-07,sudoeste_octogonal,4,0
2021-09-07,sao_sebastiao,9,0
2021-09-07,taguatinga,21,1
2021-09-07,vicente_pires,4,1
2021-09-07,aguas_claras,17,1
2021-09-08,arniqueira,3,0
2021-09-08,brazlandia,8,0
2021-09-08,candangolandia,1,0
2021-09-08,ceilandia,101,1
2021-09-08,cruzeiro,12,0
2021-09-08,fercal,1,0
2021-09-08,gama,56,1
2021-09-08,guara,34,0
2021-09-08,itapoa,6,0
2021-09-08,jardim_botanico,10,0
2021-09-08,lago_norte,19,0
2021-09-08,lago_sul,16,0
2021-09-08,nucleo_bandeirante,6,0
2021-09-08,outros_estados,72,0
2021-09-08,paranoa,16,0
2021-09-08,park_way,3,0
2021-09-08,planaltina,20,0
2021-09-08,plano_piloto,96,2
2021-09-08,por_do_sol,10,0
2021-09-08,recanto_das_emas,15,0
2021-09-08,riacho_fundo,4,0
2021-09-08,riacho_fundo_ii,12,0
2021-09-08,scia,8,0
2021-09-08,samambaia,24,1
2021-09-08,santa_maria,27,0
2021-09-08,sobradinho,39,0
2021-09-08,sobradinho_ii,4,0
2021-09-08,sudoeste_octogonal,19,0
2021-09-08,sao_sebastiao,15,0
2021-09-08,taguatinga,43,1
2021-09-08,varjao,1,0
2021-09-08,vicente_pires,12,1
2021-09-08,aguas_claras,47,2
2021-09-09,arniqueira,1,0
2021-09-09,brazlandia,9,0
2021-09-09,candangolandia,12,0
2021-09-09,ceilandia,73,2
2021-09-09,cruzeiro,9,0
2021-09-09,fercal,4,0
2021-09-09,gama,39,1
2021-09-09,guara,40,0
2021-09-09,itapoa,4,0
2021-09-09,jardim_botanico,6,0
2021-09-09,lago_norte,24,1
2021-09-09,lago_sul,20,0
2021-09-09,nucleo_bandeirante,5,0
2021-09-09,outros_estados,78,1
2021-09-09,paranoa,9,1
2021-09-09,park_way,10,0
2021-09-09,planaltina,51,0
2021-09-09,plano_piloto,121,1
2021-09-09,por_do_sol,4,0
2021-09-09,recanto_das_emas,27,0
2021-09-09,riacho_fundo,17,0
2021-09-09,riacho_fundo_ii,5,0
2021-09-09,scia,8,0
2021-09-09,sia,2,0
2021-09-09,samambaia,25,0
2021-09-09,santa_maria,15,0
2021-09-09,sobradinho,41,0
2021-09-09,sobradinho_ii,2,0
2021-09-09,sudoeste_octogonal,23,0
2021-09-09,sao_sebastiao,13,0
2021-09-09,taguatinga,60,0
2021-09-09,varjao,1,0
2021-09-09,vicente_pires,22,1
2021-09-09,aguas_claras,45,0
2021-09-10,arniqueira,3,0
2021-09-10,brazlandia,17,0
2021-09-10,candangolandia,4,0
2021-09-10,ceilandia,78,1
2021-09-10,cruzeiro,8,0
2021-09-10,gama,42,1
2021-09-10,guara,38,2
2021-09-10,itapoa,6,0
2021-09-10,jardim_botanico,13,0
2021-09-10,lago_norte,16,0
2021-09-10,lago_sul,21,0
2021-09-10,nucleo_bandeirante,8,0
2021-09-10,outros_estados,68,0
2021-09-10,paranoa,17,0
2021-09-10,park_way,1,0
2021-09-10,planaltina,53,0
2021-09-10,plano_piloto,99,1
2021-09-10,por_do_sol,9,0
2021-09-10,recanto_das_emas,30,0
2021-09-10,riacho_fundo,12,0
2021-09-10,riacho_fundo_ii,4,0
2021-09-10,scia,9,0
2021-09-10,samambaia,35,1
2021-09-10,santa_maria,22,0
2021-09-10,sobradinho,43,1
2021-09-10,sobradinho_ii,2,0
2021-09-10,sudoeste_octogonal,31,0
2021-09-10,sao_sebastiao,16,0
2021-09-10,taguatinga,74,4
2021-09-10,vicente_pires,16,1
2021-09-10,aguas_claras,43,0
2021-09-11,brazlandia,9,1
2021-09-11,candangolandia,1,0
2021-09-11,ceilandia,36,2
2021-09-11,cruzeiro,10,0
2021-09-11,fercal,2,0
2021-09-11,gama,12,1
2021-09-11,guara,24,0
2021-09-11,itapoa,8,1
2021-09-11,jardim_botanico,12,0
2021-09-11,lago_norte,11,0
2021-09-11,lago_sul,12,1
2021-09-11,nucleo_bandeirante,10,0
2021-09-11,outros_estados,49,3
2021-09-11,paranoa,10,0
2021-09-11,park_way,3,0
2021-09-11,planaltina,8,1
2021-09-11,plano_piloto,86,0
2021-09-11,por_do_sol,5,0
2021-09-11,recanto_das_emas,16,2
2021-09-11,riacho_fundo,6,0
2021-09-11,riacho_fundo_ii,3,0
2021-09-11,scia,6,0
2021-09-11,samambaia,16,0
2021-09-11,santa_maria,15,0
2021-09-11,sobradinho,18,0
2021-09-11,sobradinho_ii,2,0
2021-09-11,sudoeste_octogonal,11,0
2021-09-11,sao_sebastiao,14,0
2021-09-11,taguatinga,42,1
2021-09-11,varjao,1,0
2021-09-11,vicente_pires,13,0
2021-09-11,aguas_claras,32,0
2021-09-12,brazlandia,3,0
2021-09-12,candangolandia,2,0
2021-09-12,ceilandia,14,0
2021-09-12,gama,16,0
2021-09-12,guara,28,3
2021-09-12,itapoa,3,1
2021-09-12,jardim_botanico,9,0
2021-09-12,lago_norte,11,1
2021-09-12,lago_sul,3,0
2021-09-12,nucleo_bandeirante,1,0
2021-09-12,outros_estados,33,1
2021-09-12,paranoa,5,1
2021-09-12,park_way,5,2
2021-09-12,planaltina,8,1
2021-09-12,plano_piloto,80,0
2021-09-12,por_do_sol,1,0
2021-09-12,recanto_das_emas,10,0
2021-09-12,riacho_fundo,3,1
2021-09-12,riacho_fundo_ii,2,0
2021-09-12,scia,7,0
2021-09-12,samambaia,10,0
2021-09-12,santa_maria,7,1
2021-09-12,sobradinho,23,1
2021-09-12,sobradinho_ii,4,0
2021-09-12,sudoeste_octogonal,12,0
2021-09-12,sao_sebastiao,6,0
2021-09-12,taguatinga,29,1
2021-09-12,varjao,1,0
2021-09-12,vicente_pires,6,1
2021-09-12,aguas_claras,25,0
2021-09-13,arniqueira,3,0
2021-09-13,brazlandia,8,0
2021-09-13,candangolandia,8,2
2021-09-13,ceilandia,83,0
2021-09-13,cruzeiro,10,0
2021-09-13,gama,41,1
2021-09-13,guara,55,1
2021-09-13,itapoa,8,0
2021-09-13,jardim_botanico,13,0
2021-09-13,lago_norte,29,0
2021-09-13,lago_sul,16,1
2021-09-13,nucleo_bandeirante,8,1
2021-09-13,outros_estados,76,1
2021-09-13,paranoa,14,0
2021-09-13,park_way,9,0
2021-09-13,planaltina,17,0
2021-09-13,plano_piloto,124,1
2021-09-13,por_do_sol,2,0
2021-09-13,recanto_das_emas,31,0
2021-09-13,riacho_fundo,17,1
2021-09-13,riacho_fundo_ii,8,0
2021-09-13,scia,12,0
2021-09-13,samambaia,29,0
2021-09-13,santa_maria,23,1
2021-09-13,sistema_penitenciario,1,0
2021-09-13,sobradinho,41,0
2021-09-13,sobradinho_ii,4,0
2021-09-13,sudoeste_octogonal,26,1
2021-09-13,sao_sebastiao,24,0
2021-09-13,taguatinga,43,2
2021-09-13,varjao,3,0
2021-09-13,vicente_pires,19,0
2021-09-13,aguas_claras,48,1
2021-09-14,arniqueira,4,0
2021-09-14,brazlandia,14,0
2021-09-14,candangolandia,4,0
2021-09-14,ceilandia,112,1
2021-09-14,cruzeiro,19,0
2021-09-14,fercal,1,0
2021-09-14,gama,44,1
2021-09-14,guara,48,1
2021-09-14,itapoa,4,0
2021-09-14,jardim_botanico,15,0
2021-09-14,lago_norte,30,0
2021-09-14,lago_sul,11,0
2021-09-14,nucleo_bandeirante,8,1
2021-09-14,outros_estados,88,2
2021-09-14,paranoa,22,1
2021-09-14,park_way,16,0
2021-09-14,planaltina,78,2
2021-09-14,plano_piloto,119,1
2021-09-14,por_do_sol,13,0
2021-09-14,recanto_das_emas,35,1
2021-09-14,riacho_fundo,14,0
2021-09-14,riacho_fundo_ii,6,0
2021-09-14,scia,9,0
2021-09-14,sia,1,0
2021-09-14,samambaia,42,3
2021-09-14,santa_maria,25,1
2021-09-14,sistema_penitenciario,2,0
2021-09-14,sobradinho,47,0
2021-09-14,sobradinho_ii,5,0
2021-09-14,sudoeste_octogonal,34,1
2021-09-14,sao_sebastiao,16,0
2021-09-14,taguatinga,91,1
2021-09-14,varjao,7,1
2021-09-14,vicente_pires,24,0
2021-09-14,aguas_claras,46,0
2021-09-15,arniqueira,6,0
2021-09-15,brazlandia,20,0
2021-09-15,candangolandia,6,0
2021-09-15,ceilandia,72,4
2021-09-15,cruzeiro,13,0
2021-09-15,gama,35,2
2021-09-15,guara,55,0
2021-09-15,itapoa,6,1
2021-09-15,jardim_botanico,9,0
2021-09-15,lago_norte,14,0
2021-09-15,lago_sul,15,0
2021-09-15,nucleo_bandeirante,8,0
2021-09-15,outros_estados,88,2
2021-09-15,paranoa,11,0
2021-09-15,park_way,9,0
2021-09-15,planaltina,33,2
2021-09-15,plano_piloto,121,1
2021-09-15,por_do_sol,13,0
2021-09-15,recanto_das_emas,25,0
2021-09-15,riacho_fundo,13,0
2021-09-15,riacho_fundo_ii,7,0
2021-09-15,scia,9,0
2021-09-15,sia,2,0
2021-09-15,samambaia,42,0
2021-09-15,santa_maria,27,0
2021-09-15,sobradinho,44,1
2021-09-15,sobradinho_ii,2,0
2021-09-15,sudoeste_octogonal,20,0
2021-09-15,sao_sebastiao,29,1
2021-09-15,taguatinga,62,2
2021-09-15,varjao,5,0
2021-09-15,vicente_pires,15,1
2021-09-15,aguas_claras,50,2
2021-09-16,arniqueira,7,0
2021-09-16,brazlandia,18,0
2021-09-16,candangolandia,2,0
2021-09-16,ceilandia,74,2
2021-09-16,cruzeiro,19,1
2021-09-16,gama,52,0
2021-09-16,guara,47,0
2021-09-16,itapoa,11,0
2021-09-16,jardim_botanico,12,0
2021-09-16,lago_norte,26,0
2021-09-16,lago_sul,15,0
2021-09-16,nucleo_bandeirante,11,0
2021-09-16,outros_estados,92,1
2021-09-16,paranoa,8,0
2021-09-16,park_way,11,0
2021-09-16,planaltina,41,0
2021-09-16,plano_piloto,122,1
2021-09-16,por_do_sol,27,0
2021-09-16,recanto_das_emas,16,1
2021-09-16,riacho_fundo,8,0
2021-09-16,riacho_fundo_ii,10,0
2021-09-16,scia,12,0
2021-09-16,sia,1,0
2021-09-16,samambaia,22,1
2021-09-16,santa_maria,31,2
2021-09-16,sistema_penitenciario,4,0
2021-09-16,sobradinho,28,0
2021-09-16,sobradinho_ii,6,1
2021-09-16,sudoeste_octogonal,29,0
2021-09-16,sao_sebastiao,30,1
2021-09-16,taguatinga,66,1
2021-09-16,varjao,2,0
2021-09-16,vicente_pires,17,1
2021-09-16,aguas_claras,51,0
2021-09-17,arniqueira,8,0
2021-09-17,brazlandia,11,0
2021-09-17,candangolandia,2,0
2021-09-17,ceilandia,91,2
2021-09-17,cruzeiro,17,1
2021-09-17,fercal,1,0
2021-09-17,gama,47,0
2021-09-17,guara,41,0
2021-09-17,itapoa,8,0
2021-09-17,jardim_botanico,14,1
2021-09-17,lago_norte,21,0
2021-09-17,lago_sul,21,0
2021-09-17,nucleo_bandeirante,4,0
2021-09-17,outros_estados,85,3
2021-09-17,paranoa,23,0
2021-09-17,park_way,9,0
2021-09-17,planaltina,66,0
2021-09-17,plano_piloto,118,0
2021-09-17,por_do_sol,8,1
2021-09-17,recanto_das_emas,16,1
2021-09-17,riacho_fundo,13,0
2021-09-17,riacho_fundo_ii,3,0
2021-09-17,scia,9,1
2021-09-17,samambaia,38,1
2021-09-17,santa_maria,23,0
2021-09-17,sobradinho,43,1
2021-09-17,sobradinho_ii,2,0
2021-09-17,sudoeste_octogonal,36,0
2021-09-17,sao_sebastiao,21,0
2021-09-17,taguatinga,61,3
2021-09-17,varjao,1,0
2021-09-17,vicente_pires,15,0
2021-09-17,aguas_claras,44,0
2021-09-18,arniqueira,6,0
2021-09-18,brazlandia,8,0
2021-09-18,candangolandia,5,0
2021-09-18,ceilandia,40,3
2021-09-18,cruzeiro,7,1
2021-09-18,gama,19,0
2021-09-18,guara,40,0
2021-09-18,itapoa,3,1
2021-09-18,jardim_botanico,8,0
2021-09-18,lago_norte,5,0
2021-09-18,lago_sul,22,0
2021-09-18,nucleo_bandeirante,6,1
2021-09-18,outros_estados,77,0
2021-09-18,paranoa,8,0
2021-09-18,park_way,6,0
2021-09-18,planaltina,22,1
2021-09-18,plano_piloto,92,1
2021-09-18,por_do_sol,2,0
2021-09-18,recanto_das_emas,14,0
2021-09-18,riacho_fundo,10,0
2021-09-18,riacho_fundo_ii,7,0
2021-09-18,scia,2,0
2021-09-18,samambaia,28,1
2021-09-18,santa_maria,13,0
2021-09-18,sobradinho,29,1
2021-09-18,sobradinho_ii,4,1
2021-09-18,sudoeste_octogonal,33,1
2021-09-18,sao_sebastiao,9,0
2021-09-18,taguatinga,55,4
2021-09-18,vicente_pires,15,0
2021-09-18,aguas_claras,54,0
2021-09-19,arniqueira,5,0
2021-09-19,brazlandia,2,0
2021-09-19,ceilandia,30,3
2021-09-19,cruzeiro,12,0
2021-09-19,gama,16,1
2021-09-19,guara,17,0
2021-09-19,itapoa,2,0
2021-09-19,jardim_botanico,4,1
2021-09-19,lago_norte,12,0
2021-09-19,lago_sul,8,0
2021-09-19,nucleo_bandeirante,3,0
2021-09-19,outros_estados,42,3
2021-09-19,paranoa,16,0
2021-09-19,park_way,5,0
2021-09-19,planaltina,18,0
2021-09-19,plano_piloto,72,1
2021-09-19,recanto_das_emas,7,0
2021-09-19,riacho_fundo,3,0
2021-09-19,riacho_fundo_ii,2,0
2021-09-19,scia,5,0
2021-09-19,samambaia,19,1
2021-09-19,santa_maria,11,0
2021-09-19,sobradinho,16,0
2021-09-19,sobradinho_ii,4,2
2021-09-19,sudoeste_octogonal,11,0
2021-09-19,sao_sebastiao,7,0
2021-09-19,taguatinga,44,2
2021-09-19,vicente_pires,14,0
2021-09-19,aguas_claras,31,0
2021-09-20,arniqueira,4,1
2021-09-20,brazlandia,27,0
2021-09-20,candangolandia,7,0
2021-09-20,ceilandia,110,6
2021-09-20,cruzeiro,17,2
2021-09-20,gama,51,1
2021-09-20,guara,59,0
2021-09-20,itapoa,9,0
2021-09-20,jardim_botanico,4,0
2021-09-20,lago_norte,24,0
2021-09-20,lago_sul,17,0
2021-09-20,nucleo_bandeirante,6,0
2021-09-20,outros_estados,126,1
2021-09-20,paranoa,20,2
2021-09-20,park_way,12,0
2021-09-20,planaltina,35,1
2021-09-20,plano_piloto,145,1
2021-09-20,por_do_sol,18,0
2021-09-20,recanto_das_emas,30,0
2021-09-20,riacho_fundo,14,1
2021-09-20,riacho_fundo_ii,15,1
2021-09-20,scia,23,0
2021-09-20,samambaia,45,1
2021-09-20,santa_maria,37,2
2021-09-20,sistema_penitenciario,1,0
2021-09-20,sobradinho,50,1
2021-09-20,sobradinho_ii,13,0
2021-09-20,sudoeste_octogonal,40,0
2021-09-20,sao_sebastiao,43,0
2021-09-20,taguatinga,72,1
2021-09-20,varjao,3,0
2021-09-20,vicente_pires,15,1
2021-09-20,aguas_claras,66,0
2021-09-21,arniqueira,6,0
2021-09-21,brazlandia,24,1
2021-09-21,ceilandia,113,4
2021-09-21,cruzeiro,13,0
2021-09-21,fercal,1,0
2021-09-21,gama,63,0
2021-09-21,guara,68,0
2021-09-21,itapoa,12,0
2021-09-21,jardim_botanico,10,0
2021-09-21,lago_norte,31,0
2021-09-21,lago_sul,13,0
2021-09-21,nucleo_bandeirante,5,0
2021-09-21,outros_estados,130,2
2021-09-21,paranoa,30,1
2021-09-21,park_way,7,0
2021-09-21,planaltina,63,1
2021-09-21,plano_piloto,141,1
2021-09-21,por_do_sol,25,2
2021-09-21,recanto_das_emas,37,0
2021-09-21,riacho_fundo,20,1
2021-09-21,riacho_fundo_ii,17,0
2021-09-21,scia,11,0
2021-09-21,samambaia,43,0
2021-09-21,santa_maria,29,1
2021-09-21,sistema_penitenciario,1,0
2021-09-21,sobradinho,58,1
2021-09-21,sobradinho_ii,10,0
2021-09-21,sudoeste_octogonal,27,0
2021-09-21,sao_sebastiao,18,0
2021-09-21,taguatinga,124,4
2021-09-21,varjao,6,0
2021-09-21,vicente_pires,30,1
2021-09-21,aguas_claras,76,1
2021-09-22,arniqueira,9,1
2021-09-22,brazlandia,8,0
2021-09-22,candangolandia,7,0
2021-09-22,ceilandia,106,2
2021-09-22,cruzeiro,19,2
2021-09-22,gama,47,0
2021-09-22,guara,68,1
2021-09-22,itapoa,4,0
2021-09-22,jardim_botanico,2,0
2021-09-22,lago_norte,19,0
2021-09-22,lago_sul,25,1
2021-09-22,nucleo_bandeirante,8,0
2021-09-22,outros_estados,155,3
2021-09-22,paranoa,11,0
2021-09-22,park_way,8,0
2021-09-22,planaltina,37,0
2021-09-22,plano_piloto,111,0
2021-09-22,por_do_sol,21,0
2021-09-22,recanto_das_emas,21,0
2021-09-22,riacho_fundo,15,0
2021-09-22,riacho_fundo_ii,6,0
2021-09-22,scia,22,0
2021-09-22,sia,1,0
2021-09-22,samambaia,35,0
2021-09-22,santa_maria,24,0
2021-09-22,sistema_penitenciario,7,0
2021-09-22,sobradinho,72,0
2021-09-22,sobradinho_ii,3,0
2021-09-22,sudoeste_octogonal,37,1
2021-09-22,sao_sebastiao,26,0
2021-09-22,taguatinga,80,2
2021-09-22,varjao,5,0
2021-09-22,vicente_pires,24,2
2021-09-22,aguas_claras,57,0
2021-09-23,arniqueira,3,0
2021-09-23,brazlandia,15,0
2021-09-23,candangolandia,4,0
2021-09-23,ceilandia,114,3
2021-09-23,cruzeiro,14,0
2021-09-23,fercal,3,0
2021-09-23,gama,47,1
2021-09-23,guara,57,1
2021-09-23,itapoa,8,0
2021-09-23,jardim_botanico,14,0
2021-09-23,lago_norte,20,0
2021-09-23,lago_sul,30,0
2021-09-23,nucleo_bandeirante,12,0
2021-09-23,outros_estados,97,2
2021-09-23,paranoa,16,1
2021-09-23,park_way,8,0
2021-09-23,planaltina,22,0
2021-09-23,plano_piloto,180,2
2021-09-23,por_do_sol,7,0
2021-09-23,recanto_das_emas,25,0
2021-09-23,riacho_fundo,14,0
2021-09-23,riacho_fundo_ii,15,0
2021-09-23,scia,15,0
2021-09-23,sia,1,0
2021-09-23,samambaia,52,0
2021-09-23,santa_maria,27,0
2021-09-23,sobradinho,50,0
2021-09-23,sobradinho_ii,13,0
2021-09-23,sudoeste_octogonal,41,0
2021-09-23,sao_sebastiao,22,0
2021-09-23,taguatinga,87,2
2021-09-23,varjao,3,0
2021-09-23,vicente_pires,21,1
2021-09-23,aguas_claras,62,0
2021-09-24,arniqueira,6,0
2021-09-24,brazlandia,16,0
2021-09-24,candangolandia,3,0
2021-09-24,ceilandia,94,4
2021-09-24,cruzeiro,14,0
2021-09-24,fercal,2,0
2021-09-24,gama,50,2
2021-09-24,guara,72,0
2021-09-24,itapoa,16,0
2021-09-24,jardim_botanico,15,0
2021-09-24,lago_norte,18,0
2021-09-24,lago_sul,20,0
2021-09-24,nucleo_bandeirante,7,0
2021-09-24,outros_estados,89,3
2021-09-24,paranoa,14,0
2021-09-24,park_way,12,0
2021-09-24,planaltina,58,2
2021-09-24,plano_piloto,112,0
2021-09-24,por_do_sol,10,0
2021-09-24,recanto_das_emas,24,1
2021-09-24,riacho_fundo,9,0
2021-09-24,riacho_fundo_ii,14,0
2021-09-24,scia,13,0
2021-09-24,sia,1,0
2021-09-24,samambaia,43,3
2021-09-24,santa_maria,21,0
2021-09-24,sobradinho,48,0
2021-09-24,sobradinho_ii,6,0
2021-09-24,sudoeste_octogonal,22,1
2021-09-24,sao_sebastiao,19,0
2021-09-24,taguatinga,92,2
2021-09-24,varjao,3,0
2021-09-24,vicente_pires,25,1
2021-09-24,aguas_claras,83,1
2021-09-25,arniqueira,4,0
2021-09-25,brazlandia,12,0
2021-09-25,candangolandia,3,0
2021-09-25,ceilandia,53,2
2021-09-25,cruzeiro,14,0
2021-09-25,fercal,1,0
2021-09-25,gama,28,1
2021-09-25,guara,48,0
